Entity,Code,Day,people_vaccinated,145608-annotations
Albania,ALB,2021-06-29,556252,
Albania,ALB,2021-06-30,564530,
Albania,ALB,2021-07-01,567084,
Albania,ALB,2021-07-02,569352,
Albania,ALB,2021-07-04,571759,
Albania,ALB,2021-07-05,574187,
Albania,ALB,2021-07-06,576905,
Albania,ALB,2021-07-07,579552,
Albania,ALB,2021-07-08,582106,
Albania,ALB,2021-07-09,584832,
Albania,ALB,2021-07-10,587238,
Albania,ALB,2021-07-11,587876,
Albania,ALB,2021-07-12,590476,
Albania,ALB,2021-07-13,592502,
Albania,ALB,2021-07-14,594669,
Albania,ALB,2021-07-15,596977,
Albania,ALB,2021-07-16,599387,
Albania,ALB,2021-07-17,601701,
Albania,ALB,2021-07-18,602460,
Albania,ALB,2021-07-20,609538,
Albania,ALB,2021-07-21,616592,
Albania,ALB,2021-07-22,624490,
Albania,ALB,2021-07-25,640047,
Albania,ALB,2021-07-29,660756,
Albania,ALB,2021-07-30,665632,
Albania,ALB,2021-07-31,670215,
Albania,ALB,2021-08-01,672765,
Albania,ALB,2021-08-02,677938,
Albania,ALB,2021-08-03,683052,
Albania,ALB,2021-08-04,687768,
Albania,ALB,2021-08-05,693000,
Albania,ALB,2021-08-08,706470,
Albania,ALB,2021-08-10,720232,
Albania,ALB,2021-08-13,742540,
Albania,ALB,2021-08-15,750965,
Albania,ALB,2021-08-16,757938,
Albania,ALB,2021-08-17,764997,
Albania,ALB,2021-08-19,776986,
Albania,ALB,2021-08-21,785724,
Albania,ALB,2021-08-22,787510,
Albania,ALB,2021-08-23,792663,
Albania,ALB,2021-08-24,797441,
Albania,ALB,2021-08-25,802394,
Albania,ALB,2021-08-26,807368,
Albania,ALB,2021-08-27,812555,
Albania,ALB,2021-08-29,818955,
Albania,ALB,2021-08-30,824170,
Albania,ALB,2021-08-31,830396,
Albania,ALB,2021-09-01,836613,
Albania,ALB,2021-09-02,844304,
Albania,ALB,2021-09-06,865281,
Albania,ALB,2021-09-07,872116,
Albania,ALB,2021-09-08,879459,
Albania,ALB,2021-09-09,885981,
Albania,ALB,2021-09-10,890978,
Albania,ALB,2021-09-11,895363,
Albania,ALB,2021-09-12,896926,
Albania,ALB,2021-09-13,900814,
Albania,ALB,2021-09-14,904594,
Albania,ALB,2021-09-15,908232,
Albania,ALB,2021-09-16,911372,
Albania,ALB,2021-09-17,914401,
Albania,ALB,2021-09-19,918307,
Albania,ALB,2021-09-20,921001,
Albania,ALB,2021-09-21,923771,
Albania,ALB,2021-09-22,926652,
Albania,ALB,2021-09-23,929624,
Albania,ALB,2021-09-24,932595,
Albania,ALB,2021-09-27,938985,
Albania,ALB,2021-09-28,941418,
Albania,ALB,2021-09-29,944011,
Albania,ALB,2021-09-30,946495,
Albania,ALB,2021-10-01,948553,
Albania,ALB,2021-10-02,950620,
Albania,ALB,2021-10-04,952949,
Albania,ALB,2021-10-05,955083,
Albania,ALB,2021-10-06,957147,
Albania,ALB,2021-10-07,958874,
Albania,ALB,2021-10-08,960652,
Albania,ALB,2021-10-09,962281,
Albania,ALB,2021-10-12,968117,
Albania,ALB,2021-10-13,970703,
Albania,ALB,2021-10-17,979655,
Albania,ALB,2021-10-18,982467,
Albania,ALB,2021-10-19,985320,
Albania,ALB,2021-10-20,988414,
Albania,ALB,2021-10-21,991371,
Albania,ALB,2021-10-22,994446,
Albania,ALB,2021-10-24,998130,
Albania,ALB,2021-10-25,1000993,
Albania,ALB,2021-10-27,1007734,
Albania,ALB,2021-10-28,1011039,
Albania,ALB,2021-10-29,1013959,
Albania,ALB,2021-11-01,1018154,
Albania,ALB,2021-11-03,1025180,
Albania,ALB,2021-11-06,1031588,
Albania,ALB,2021-11-07,1032457,
Albania,ALB,2021-11-09,1037546,
Albania,ALB,2021-11-10,1040015,
Albania,ALB,2021-11-11,1042227,
Albania,ALB,2021-11-14,1047822,
Albania,ALB,2021-11-16,1051540,
Albania,ALB,2021-11-17,1053553,
Albania,ALB,2021-11-18,1055690,
Albania,ALB,2021-11-21,1059927,
Albania,ALB,2021-11-24,1065961,
Albania,ALB,2021-11-25,1067769,
Albania,ALB,2021-11-28,1071871,
Albania,ALB,2021-11-30,1072645,
Albania,ALB,2021-12-01,1075332,
Albania,ALB,2021-12-03,1080490,
Albania,ALB,2021-12-05,1084071,
Albania,ALB,2021-12-06,1087187,
Albania,ALB,2021-12-07,1090591,
Albania,ALB,2021-12-08,1092316,
Albania,ALB,2021-12-12,1102621,
Albania,ALB,2021-12-13,1105501,
Albania,ALB,2021-12-14,1108572,
Albania,ALB,2021-12-15,1111494,
Albania,ALB,2021-12-18,1119430,
Albania,ALB,2021-12-21,1126181,
Albania,ALB,2021-12-23,1131547,
Albania,ALB,2021-12-28,1141486,
Albania,ALB,2022-01-04,1155638,
Albania,ALB,2022-01-05,1160648,
Albania,ALB,2022-01-08,1175177,
Albania,ALB,2022-01-10,1179912,
Albania,ALB,2022-01-11,1183130,
Albania,ALB,2022-01-30,1210040,
Albania,ALB,2022-02-01,1250672,
Albania,ALB,2022-02-06,1255350,
Albania,ALB,2022-02-07,1256409,
Albania,ALB,2022-02-13,1261189,
Albania,ALB,2022-02-14,1262067,
Albania,ALB,2022-02-15,1262935,
Albania,ALB,2022-02-16,1263745,
Albania,ALB,2022-02-20,1265923,
Albania,ALB,2022-02-27,1269746,
Albania,ALB,2022-03-01,1270745,
Albania,ALB,2022-03-07,1273369,
Albania,ALB,2022-03-10,1274514,
Albania,ALB,2022-03-14,1275463,
Albania,ALB,2022-03-15,1275907,
Albania,ALB,2022-03-24,1278902,
Albania,ALB,2022-03-29,1280514,
Albania,ALB,2022-03-31,1281331,
Albania,ALB,2022-04-04,1282785,
Albania,ALB,2022-04-07,1284295,
Albania,ALB,2022-04-11,1285676,
Albania,ALB,2022-04-14,1287062,
Albania,ALB,2022-04-20,1288846,
Albania,ALB,2022-05-01,1299321,
Albania,ALB,2022-05-15,1302093,
Albania,ALB,2022-05-22,1319066,
Albania,ALB,2022-05-29,1320244,
Albania,ALB,2022-06-05,1322864,
Albania,ALB,2022-06-19,1325464,
Albania,ALB,2022-06-26,1326545,
Albania,ALB,2022-07-10,1328497,
Albania,ALB,2022-07-24,1330520,
Albania,ALB,2022-07-31,1331453,
Albania,ALB,2022-08-21,1334091,
Albania,ALB,2022-09-04,1335654,
Albania,ALB,2022-09-18,1336938,
Albania,ALB,2022-09-25,1337562,
Albania,ALB,2022-10-16,1339100,
Algeria,DZA,2021-01-29,0,
Algeria,DZA,2021-01-30,30,
Algeria,DZA,2021-02-19,75000,
Algeria,DZA,2021-08-20,3421279,
Algeria,DZA,2021-09-04,5000000,
Algeria,DZA,2021-09-12,5815039,
Algeria,DZA,2021-09-25,6017036,
Algeria,DZA,2021-10-24,6328806,
Algeria,DZA,2021-10-27,6351998,
Algeria,DZA,2021-10-30,6364327,
Algeria,DZA,2021-11-02,6399209,
Algeria,DZA,2021-11-08,6418827,
Algeria,DZA,2021-11-13,6446373,
Algeria,DZA,2021-11-21,6697263,
Algeria,DZA,2021-11-22,6703364,
Algeria,DZA,2021-11-25,6716299,
Algeria,DZA,2021-11-29,6740064,
Algeria,DZA,2021-11-30,6875003,
Algeria,DZA,2021-12-14,7019879,
Algeria,DZA,2021-12-21,7060737,
Algeria,DZA,2022-01-09,7247787,
Algeria,DZA,2022-02-08,7403900,
Algeria,DZA,2022-02-20,7456361,
Algeria,DZA,2022-03-09,7461932,
Algeria,DZA,2022-04-24,7840131,
Algeria,DZA,2022-05-01,7840131,
Algeria,DZA,2022-09-04,7840131,
Andorra,AND,2021-01-25,576,
Andorra,AND,2021-02-01,1036,
Andorra,AND,2021-02-10,1291,
Andorra,AND,2021-02-12,1622,
Andorra,AND,2021-02-19,2141,
Andorra,AND,2021-02-24,2390,
Andorra,AND,2021-03-08,2439,
Andorra,AND,2021-03-10,3650,
Andorra,AND,2021-03-15,7098,
Andorra,AND,2021-04-05,9781,
Andorra,AND,2021-04-19,21733,
Andorra,AND,2021-04-26,23822,
Andorra,AND,2021-05-03,24182,
Andorra,AND,2021-05-10,26931,
Andorra,AND,2021-05-17,27613,
Andorra,AND,2021-05-31,27613,
Andorra,AND,2021-06-07,30535,
Andorra,AND,2021-06-14,34646,
Andorra,AND,2021-06-21,38667,
Andorra,AND,2021-06-28,41716,
Andorra,AND,2021-07-12,43008,
Andorra,AND,2021-07-19,48445,
Andorra,AND,2021-08-01,50747,
Andorra,AND,2021-08-15,51044,
Andorra,AND,2021-08-29,52910,
Andorra,AND,2021-09-26,54312,
Andorra,AND,2021-10-03,54383,
Andorra,AND,2021-10-31,54999,
Andorra,AND,2021-12-05,56095,
Andorra,AND,2021-12-12,56628,
Andorra,AND,2021-12-26,57085,
Andorra,AND,2022-01-16,57643,
Andorra,AND,2022-01-23,57709,
Andorra,AND,2022-02-06,57791,
Andorra,AND,2022-02-13,57797,
Andorra,AND,2022-02-20,57805,
Andorra,AND,2022-03-13,57817,
Andorra,AND,2022-03-27,57835,
Andorra,AND,2022-04-10,57850,
Andorra,AND,2022-04-24,57866,
Andorra,AND,2022-05-01,57874,
Andorra,AND,2022-05-22,57878,
Andorra,AND,2022-05-29,57880,
Andorra,AND,2022-06-12,57883,
Andorra,AND,2022-06-26,57886,
Andorra,AND,2022-07-03,57888,
Andorra,AND,2022-07-10,57888,
Andorra,AND,2022-08-21,57892,
Andorra,AND,2022-09-04,57893,
Andorra,AND,2022-09-11,57894,
Andorra,AND,2022-10-16,57898,
Angola,AGO,2021-03-01,0,
Angola,AGO,2021-03-08,6169,
Angola,AGO,2021-03-18,49000,
Angola,AGO,2021-03-24,87022,
Angola,AGO,2021-03-29,130750,
Angola,AGO,2021-04-06,181578,
Angola,AGO,2021-04-11,245442,
Angola,AGO,2021-04-19,395447,
Angola,AGO,2021-04-23,456349,
Angola,AGO,2021-05-12,586377,
Angola,AGO,2021-05-18,606287,
Angola,AGO,2021-05-21,630984,
Angola,AGO,2021-05-26,663049,
Angola,AGO,2021-05-31,679034,
Angola,AGO,2021-06-08,740289,
Angola,AGO,2021-06-10,774926,
Angola,AGO,2021-06-15,822109,
Angola,AGO,2021-06-20,866381,
Angola,AGO,2021-06-24,909119,
Angola,AGO,2021-06-28,943301,
Angola,AGO,2021-07-05,951772,
Angola,AGO,2021-07-12,958373,
Angola,AGO,2021-07-19,958373,
Angola,AGO,2021-08-03,969946,
Angola,AGO,2021-08-09,972978,
Angola,AGO,2021-08-16,1000191,
Angola,AGO,2021-08-20,1025762,
Angola,AGO,2021-08-25,1110558,
Angola,AGO,2021-09-01,1165755,
Angola,AGO,2021-09-11,1510880,
Angola,AGO,2021-09-19,1836547,
Angola,AGO,2021-09-26,2127405,
Angola,AGO,2021-10-08,2863708,
Angola,AGO,2021-10-14,3158501,
Angola,AGO,2021-10-18,3787300,
Angola,AGO,2021-10-20,4126328,
Angola,AGO,2021-10-26,4498272,
Angola,AGO,2021-11-02,4846094,
Angola,AGO,2021-11-07,5269623,
Angola,AGO,2021-11-11,5802574,
Angola,AGO,2021-11-18,5950213,
Angola,AGO,2021-11-21,6145451,
Angola,AGO,2021-11-24,6266044,
Angola,AGO,2021-12-06,6737721,
Angola,AGO,2021-12-09,7003795,
Angola,AGO,2021-12-15,7246240,
Angola,AGO,2021-12-23,7423668,
Angola,AGO,2021-12-30,7685417,
Angola,AGO,2022-01-06,7803739,
Angola,AGO,2022-01-08,8176125,
Angola,AGO,2022-01-12,8178286,
Angola,AGO,2022-01-14,8298224,
Angola,AGO,2022-01-23,9287396,
Angola,AGO,2022-01-28,9713546,
Angola,AGO,2022-02-02,9999633,
Angola,AGO,2022-02-09,10241793,
Angola,AGO,2022-02-15,10427400,
Angola,AGO,2022-02-22,10591264,
Angola,AGO,2022-03-02,10780927,
Angola,AGO,2022-03-08,10895481,
Angola,AGO,2022-03-17,11085468,
Angola,AGO,2022-03-25,11235059,
Angola,AGO,2022-04-01,11799837,
Angola,AGO,2022-04-26,12059919,
Angola,AGO,2022-05-22,12337467,
Angola,AGO,2022-06-05,12700926,
Angola,AGO,2022-06-26,13153694,
Angola,AGO,2022-07-03,13275026,
Angola,AGO,2022-07-17,13507932,
Angola,AGO,2022-07-24,13639803,
Angola,AGO,2022-08-07,13908654,
Angola,AGO,2022-08-14,14037784,
Angola,AGO,2022-08-28,14195788,
Angola,AGO,2022-09-04,14220830,
Angola,AGO,2022-10-02,14220830,
Angola,AGO,2022-10-09,14220830,
Angola,AGO,2022-10-16,14220830,
Angola,AGO,2022-10-23,14220830,
Angola,AGO,2022-10-30,14220830,
Anguilla,AIA,2021-02-04,0,
Anguilla,AIA,2021-02-13,1341,
Anguilla,AIA,2021-02-14,2762,
Anguilla,AIA,2021-02-26,3929,
Anguilla,AIA,2021-03-09,4700,
Anguilla,AIA,2021-03-13,5000,
Anguilla,AIA,2021-03-19,5348,
Anguilla,AIA,2021-04-12,5835,
Anguilla,AIA,2021-04-22,6115,
Anguilla,AIA,2021-05-17,8811,
Anguilla,AIA,2021-05-28,9004,
Anguilla,AIA,2021-06-04,9044,
Anguilla,AIA,2021-06-11,9119,
Anguilla,AIA,2021-06-18,9183,
Anguilla,AIA,2021-06-25,9264,
Anguilla,AIA,2021-07-02,9300,
Anguilla,AIA,2021-07-09,9321,
Anguilla,AIA,2021-07-16,9362,
Anguilla,AIA,2021-07-23,9398,
Anguilla,AIA,2021-07-30,9428,
Anguilla,AIA,2021-08-06,9492,
Anguilla,AIA,2021-08-20,9493,
Anguilla,AIA,2021-09-03,9493,
Anguilla,AIA,2021-09-10,9493,
Anguilla,AIA,2021-09-17,9498,
Anguilla,AIA,2021-09-24,9498,
Anguilla,AIA,2021-10-01,9548,
Anguilla,AIA,2021-10-15,9548,
Anguilla,AIA,2021-11-05,9548,
Anguilla,AIA,2021-11-12,9624,
Anguilla,AIA,2021-11-19,9906,
Anguilla,AIA,2021-11-29,9911,
Anguilla,AIA,2021-12-01,10038,
Anguilla,AIA,2021-12-08,10079,
Anguilla,AIA,2022-01-14,10157,
Anguilla,AIA,2022-01-21,10182,
Anguilla,AIA,2022-01-28,10193,
Anguilla,AIA,2022-02-02,10211,
Anguilla,AIA,2022-02-09,10218,
Anguilla,AIA,2022-02-11,10218,
Anguilla,AIA,2022-02-16,10230,
Anguilla,AIA,2022-02-18,10230,
Anguilla,AIA,2022-02-25,10370,
Anguilla,AIA,2022-03-02,10439,
Anguilla,AIA,2022-03-09,10439,
Anguilla,AIA,2022-03-11,10439,
Anguilla,AIA,2022-03-18,10547,
Anguilla,AIA,2022-03-23,10572,
Anguilla,AIA,2022-04-08,10622,
Anguilla,AIA,2022-05-06,10676,
Anguilla,AIA,2022-05-20,10707,
Anguilla,AIA,2022-05-27,10746,
Anguilla,AIA,2022-06-10,10764,
Anguilla,AIA,2022-06-15,10787,
Anguilla,AIA,2022-06-24,10813,
Anguilla,AIA,2022-07-08,10837,
Anguilla,AIA,2022-08-17,10846,
Anguilla,AIA,2022-08-19,10846,
Anguilla,AIA,2022-09-23,10850,
Anguilla,AIA,2022-09-30,10850,
Anguilla,AIA,2022-10-07,10852,
Anguilla,AIA,2022-10-21,10852,
Antigua and Barbuda,ATG,2021-02-16,0,
Antigua and Barbuda,ATG,2021-03-15,24164,
Antigua and Barbuda,ATG,2021-03-19,25677,
Antigua and Barbuda,ATG,2021-03-25,26424,
Antigua and Barbuda,ATG,2021-03-31,26836,
Antigua and Barbuda,ATG,2021-04-03,27032,
Antigua and Barbuda,ATG,2021-04-14,27592,
Antigua and Barbuda,ATG,2021-04-16,28414,
Antigua and Barbuda,ATG,2021-04-17,28639,
Antigua and Barbuda,ATG,2021-04-22,29754,
Antigua and Barbuda,ATG,2021-05-07,31085,
Antigua and Barbuda,ATG,2021-05-11,31262,
Antigua and Barbuda,ATG,2021-05-17,31860,
Antigua and Barbuda,ATG,2021-05-21,32469,
Antigua and Barbuda,ATG,2021-05-25,32759,
Antigua and Barbuda,ATG,2021-05-26,32876,
Antigua and Barbuda,ATG,2021-05-27,33024,
Antigua and Barbuda,ATG,2021-05-29,33214,
Antigua and Barbuda,ATG,2021-05-31,33463,
Antigua and Barbuda,ATG,2021-06-03,33632,
Antigua and Barbuda,ATG,2021-06-06,34084,
Antigua and Barbuda,ATG,2021-06-07,34368,
Antigua and Barbuda,ATG,2021-06-09,34644,
Antigua and Barbuda,ATG,2021-06-12,34883,
Antigua and Barbuda,ATG,2021-06-15,35257,
Antigua and Barbuda,ATG,2021-06-17,35611,
Antigua and Barbuda,ATG,2021-06-20,35768,
Antigua and Barbuda,ATG,2021-06-29,36432,
Antigua and Barbuda,ATG,2021-07-01,36583,
Antigua and Barbuda,ATG,2021-07-04,36692,
Antigua and Barbuda,ATG,2021-07-06,36749,
Antigua and Barbuda,ATG,2021-07-08,36826,
Antigua and Barbuda,ATG,2021-07-09,36908,
Antigua and Barbuda,ATG,2021-07-13,37045,
Antigua and Barbuda,ATG,2021-07-15,37092,
Antigua and Barbuda,ATG,2021-07-18,37316,
Antigua and Barbuda,ATG,2021-07-20,37448,
Antigua and Barbuda,ATG,2021-07-21,37498,
Antigua and Barbuda,ATG,2021-07-22,37555,
Antigua and Barbuda,ATG,2021-07-25,37841,
Antigua and Barbuda,ATG,2021-07-28,38067,
Antigua and Barbuda,ATG,2021-07-29,38146,
Antigua and Barbuda,ATG,2021-08-02,38362,
Antigua and Barbuda,ATG,2021-08-04,38462,
Antigua and Barbuda,ATG,2021-08-07,38605,
Antigua and Barbuda,ATG,2021-08-10,38605,
Antigua and Barbuda,ATG,2021-08-14,39039,
Antigua and Barbuda,ATG,2021-08-16,39186,
Antigua and Barbuda,ATG,2021-08-19,39230,
Antigua and Barbuda,ATG,2021-08-22,39466,
Antigua and Barbuda,ATG,2021-08-24,39808,
Antigua and Barbuda,ATG,2021-08-28,40309,
Antigua and Barbuda,ATG,2021-08-30,40795,
Antigua and Barbuda,ATG,2021-08-31,41061,
Antigua and Barbuda,ATG,2021-09-07,42938,
Antigua and Barbuda,ATG,2021-09-10,43681,
Antigua and Barbuda,ATG,2021-09-13,43949,
Antigua and Barbuda,ATG,2021-09-17,45099,
Antigua and Barbuda,ATG,2021-09-24,48580,
Antigua and Barbuda,ATG,2021-09-28,51148,
Antigua and Barbuda,ATG,2021-10-02,53171,
Antigua and Barbuda,ATG,2021-10-04,53736,
Antigua and Barbuda,ATG,2021-10-06,53958,
Antigua and Barbuda,ATG,2021-10-09,54435,
Antigua and Barbuda,ATG,2021-10-13,54758,
Antigua and Barbuda,ATG,2021-10-16,55103,
Antigua and Barbuda,ATG,2021-10-19,55536,
Antigua and Barbuda,ATG,2021-10-23,55703,
Antigua and Barbuda,ATG,2021-10-26,55942,
Antigua and Barbuda,ATG,2021-10-30,56269,
Antigua and Barbuda,ATG,2021-11-05,57058,
Antigua and Barbuda,ATG,2021-11-08,58497,
Antigua and Barbuda,ATG,2021-11-16,60789,
Antigua and Barbuda,ATG,2021-11-21,61097,
Antigua and Barbuda,ATG,2021-11-23,61271,
Antigua and Barbuda,ATG,2021-11-26,61418,
Antigua and Barbuda,ATG,2021-12-05,61420,
Antigua and Barbuda,ATG,2021-12-10,61921,
Antigua and Barbuda,ATG,2021-12-19,62154,
Antigua and Barbuda,ATG,2021-12-25,62283,
Antigua and Barbuda,ATG,2021-12-29,62283,
Antigua and Barbuda,ATG,2022-01-06,62361,
Antigua and Barbuda,ATG,2022-01-13,62743,
Antigua and Barbuda,ATG,2022-01-26,63197,
Antigua and Barbuda,ATG,2022-02-05,63244,
Antigua and Barbuda,ATG,2022-02-17,63492,
Antigua and Barbuda,ATG,2022-02-28,63582,
Antigua and Barbuda,ATG,2022-03-01,63704,
Antigua and Barbuda,ATG,2022-03-14,63836,
Antigua and Barbuda,ATG,2022-03-31,63918,
Antigua and Barbuda,ATG,2022-05-30,63995,
Antigua and Barbuda,ATG,2022-06-17,64091,
Antigua and Barbuda,ATG,2022-08-06,64091,
Antigua and Barbuda,ATG,2022-09-16,64290,
Argentina,ARG,2020-12-29,20487,
Argentina,ARG,2020-12-30,40585,
Argentina,ARG,2020-12-31,43391,
Argentina,ARG,2021-01-01,43519,
Argentina,ARG,2021-01-02,46828,
Argentina,ARG,2021-01-03,47269,
Argentina,ARG,2021-01-04,57724,
Argentina,ARG,2021-01-05,68450,
Argentina,ARG,2021-01-06,78561,
Argentina,ARG,2021-01-07,96784,
Argentina,ARG,2021-01-08,124670,
Argentina,ARG,2021-01-09,134877,
Argentina,ARG,2021-01-10,136051,
Argentina,ARG,2021-01-11,155871,
Argentina,ARG,2021-01-12,175244,
Argentina,ARG,2021-01-13,192016,
Argentina,ARG,2021-01-14,208663,
Argentina,ARG,2021-01-15,226102,
Argentina,ARG,2021-01-16,231985,
Argentina,ARG,2021-01-17,233042,
Argentina,ARG,2021-01-18,242862,
Argentina,ARG,2021-01-19,250677,
Argentina,ARG,2021-01-20,256588,
Argentina,ARG,2021-01-21,261388,
Argentina,ARG,2021-01-22,266412,
Argentina,ARG,2021-01-23,267525,
Argentina,ARG,2021-01-24,267616,
Argentina,ARG,2021-01-25,274739,
Argentina,ARG,2021-01-26,280060,
Argentina,ARG,2021-01-27,284152,
Argentina,ARG,2021-01-28,285595,
Argentina,ARG,2021-01-29,287057,
Argentina,ARG,2021-01-30,287259,
Argentina,ARG,2021-01-31,287267,
Argentina,ARG,2021-02-01,289540,
Argentina,ARG,2021-02-02,295184,
Argentina,ARG,2021-02-03,305594,
Argentina,ARG,2021-02-04,315923,
Argentina,ARG,2021-02-05,329815,
Argentina,ARG,2021-02-06,332893,
Argentina,ARG,2021-02-07,333464,
Argentina,ARG,2021-02-08,349936,
Argentina,ARG,2021-02-09,364204,
Argentina,ARG,2021-02-10,375218,
Argentina,ARG,2021-02-11,379885,
Argentina,ARG,2021-02-12,384145,
Argentina,ARG,2021-02-13,384508,
Argentina,ARG,2021-02-14,384532,
Argentina,ARG,2021-02-15,385612,
Argentina,ARG,2021-02-16,386650,
Argentina,ARG,2021-02-17,406313,
Argentina,ARG,2021-02-18,458585,
Argentina,ARG,2021-02-19,518938,
Argentina,ARG,2021-02-20,550016,
Argentina,ARG,2021-02-21,570160,
Argentina,ARG,2021-02-22,636013,
Argentina,ARG,2021-02-23,718862,
Argentina,ARG,2021-02-24,806225,
Argentina,ARG,2021-02-25,874264,
Argentina,ARG,2021-02-26,944943,
Argentina,ARG,2021-02-27,960834,
Argentina,ARG,2021-02-28,966646,
Argentina,ARG,2021-03-01,1033885,
Argentina,ARG,2021-03-02,1102316,
Argentina,ARG,2021-03-03,1166621,
Argentina,ARG,2021-03-04,1265078,
Argentina,ARG,2021-03-05,1364002,
Argentina,ARG,2021-03-06,1415155,
Argentina,ARG,2021-03-07,1426868,
Argentina,ARG,2021-03-08,1526881,
Argentina,ARG,2021-03-09,1640374,
Argentina,ARG,2021-03-10,1798027,
Argentina,ARG,2021-03-11,1952083,
Argentina,ARG,2021-03-12,2070042,
Argentina,ARG,2021-03-13,2089154,
Argentina,ARG,2021-03-14,2097086,
Argentina,ARG,2021-03-15,2206094,
Argentina,ARG,2021-03-16,2317714,
Argentina,ARG,2021-03-17,2439092,
Argentina,ARG,2021-03-18,2534644,
Argentina,ARG,2021-03-19,2624763,
Argentina,ARG,2021-03-20,2662856,
Argentina,ARG,2021-03-21,2681170,
Argentina,ARG,2021-03-22,2751461,
Argentina,ARG,2021-03-23,2845425,
Argentina,ARG,2021-03-24,2881652,
Argentina,ARG,2021-03-25,2969440,
Argentina,ARG,2021-03-26,3052631,
Argentina,ARG,2021-03-27,3104579,
Argentina,ARG,2021-03-28,3125349,
Argentina,ARG,2021-03-29,3240765,
Argentina,ARG,2021-03-30,3398490,
Argentina,ARG,2021-03-31,3568596,
Argentina,ARG,2021-04-01,3683639,
Argentina,ARG,2021-04-02,3750788,
Argentina,ARG,2021-04-03,3824728,
Argentina,ARG,2021-04-04,3873117,
Argentina,ARG,2021-04-05,4029511,
Argentina,ARG,2021-04-06,4215426,
Argentina,ARG,2021-04-07,4447323,
Argentina,ARG,2021-04-08,4678395,
Argentina,ARG,2021-04-09,4906641,
Argentina,ARG,2021-04-10,4994241,
Argentina,ARG,2021-04-11,5041037,
Argentina,ARG,2021-04-12,5214239,
Argentina,ARG,2021-04-13,5375714,
Argentina,ARG,2021-04-14,5532516,
Argentina,ARG,2021-04-15,5662500,
Argentina,ARG,2021-04-16,5778051,
Argentina,ARG,2021-04-17,5818360,
Argentina,ARG,2021-04-18,5838132,
Argentina,ARG,2021-04-19,5914241,
Argentina,ARG,2021-04-20,6021253,
Argentina,ARG,2021-04-21,6180475,
Argentina,ARG,2021-04-22,6344930,
Argentina,ARG,2021-04-23,6527067,
Argentina,ARG,2021-04-24,6617885,
Argentina,ARG,2021-04-25,6667015,
Argentina,ARG,2021-04-26,6833137,
Argentina,ARG,2021-04-27,6981728,
Argentina,ARG,2021-04-28,7117371,
Argentina,ARG,2021-04-29,7239965,
Argentina,ARG,2021-04-30,7322039,
Argentina,ARG,2021-05-01,7338843,
Argentina,ARG,2021-05-02,7364965,
Argentina,ARG,2021-05-03,7462647,
Argentina,ARG,2021-05-04,7599491,
Argentina,ARG,2021-05-05,7764397,
Argentina,ARG,2021-05-06,7902655,
Argentina,ARG,2021-05-07,8011968,
Argentina,ARG,2021-05-08,8044407,
Argentina,ARG,2021-05-09,8060004,
Argentina,ARG,2021-05-10,8137423,
Argentina,ARG,2021-05-11,8213430,
Argentina,ARG,2021-05-12,8265862,
Argentina,ARG,2021-05-13,8303529,
Argentina,ARG,2021-05-14,8343961,
Argentina,ARG,2021-05-15,8388606,
Argentina,ARG,2021-05-16,8412923,
Argentina,ARG,2021-05-17,8503022,
Argentina,ARG,2021-05-18,8657273,
Argentina,ARG,2021-05-19,8788591,
Argentina,ARG,2021-05-20,8929059,
Argentina,ARG,2021-05-21,9020622,
Argentina,ARG,2021-05-22,9077532,
Argentina,ARG,2021-05-23,9099908,
Argentina,ARG,2021-05-24,9168330,
Argentina,ARG,2021-05-25,9205253,
Argentina,ARG,2021-05-26,9294132,
Argentina,ARG,2021-05-27,9382016,
Argentina,ARG,2021-05-28,9506660,
Argentina,ARG,2021-05-29,9672864,
Argentina,ARG,2021-05-30,9785113,
Argentina,ARG,2021-05-31,10021913,
Argentina,ARG,2021-06-01,10284950,
Argentina,ARG,2021-06-02,10543040,
Argentina,ARG,2021-06-03,10857299,
Argentina,ARG,2021-06-04,11220887,
Argentina,ARG,2021-06-05,11527599,
Argentina,ARG,2021-06-06,11732238,
